,0
5093,b'_mbsspn_l'
5094,b'_mbsspnp'
5095,b'_mbsspnp_l'
5096,b'_mbsstr'
5097,b'_mbsstr_l'
5098,b'_mbstok'
5099,b'_mbstok_l'
5100,b'_mbstok_s'
5101,b'_mbstok_s_l'
5102,b'_mbstowcs_l'
5103,b'_mbstowcs_s_l'
5104,b'_mbstrlen'
5105,b'_mbstrlen_l'
5106,b'_mbstrnlen'
5107,b'_mbstrnlen_l'
5108,b'_mbsupr'
5109,b'_mbsupr_l'
5110,b'_mbsupr_s'
5111,b'_mbsupr_s_l'
5112,b'_mbtowc_l'
5113,b'_memccpy'
5114,b'_memicmp'
5115,b'_memicmp_l'
5116,b'_mkdir'
5117,b'_mkgmtime32'
5118,b'_mkgmtime64'
5119,b'_mktemp'
5120,b'_mktemp_s'
5121,b'_mktime32'
5122,b'_mktime64'
5123,b'_msize'
5124,b'_nextafter'
5125,b'_onexit'
5126,b'_open'
5127,b'_open_osfhandle'
5128,b'_osplatform'
5129,b'_osver'
5130,b'_outp'
5131,b'_outpd'
5132,b'_outpw'
5133,b'_pclose'
5134,b'_pctype'
5135,b'_pgmptr'
5136,b'_pipe'
5137,b'_popen'
5138,b'_printf_l'
5139,b'_printf_p'
5140,b'_printf_p_l'
5141,b'_printf_s_l'
5142,b'_purecall'
5143,b'_putch'
5144,b'_putch_nolock'
5145,b'_putenv'
5146,b'_putenv_s'
5147,b'_putw'
5148,b'_putwch'
5149,b'_putwch_nolock'
5150,b'_putws'
5151,b'_pwctype'
5152,b'_read'
5153,b'_realloc_crt'
5154,b'_recalloc'
5155,b'_recalloc_crt'
5156,b'_register_onexit_function'
5157,b'_register_thread_local_exe_atexit_callback'
5158,b'_resetstkoflw'
5159,b'_rmdir'
5160,b'_rmtmp'
5161,b'_rotl'
5162,b'_rotl64'
5163,b'_rotr'
5164,b'_rotr64'
5165,b'_safe_fdiv'
5166,b'_safe_fdivr'
5167,b'_safe_fprem'
5168,b'_safe_fprem1'
5169,b'_scalb'
5170,b'_scanf_l'
5171,b'_scanf_s_l'
5172,b'_scprintf'
5173,b'_scprintf_l'
5174,b'_scprintf_p'
5175,b'_scprintf_p_l'
5176,b'_scwprintf'
5177,b'_scwprintf_l'
5178,b'_scwprintf_p'
5179,b'_scwprintf_p_l'
5180,b'_searchenv'
5181,b'_searchenv_s'
5182,b'_seh_filter_dll'
5183,b'_seh_filter_exe'
5184,b'_seh_longjmp_unwind'
5185,b'_seh_longjmp_unwind4'
5186,b'_set_SSE2_enable'
5187,b'_set_abort_behavior'
5188,b'_set_amblksiz'
5189,b'_set_app_type'
5190,b'_set_controlfp'
5191,b'_set_doserrno'
5192,b'_set_errno'
5193,b'_set_error_mode'
5194,b'_set_fmode'
5195,b'_set_invalid_parameter_handler'
5196,b'_set_malloc_crt_max_wait'
5197,b'_set_new_mode'
5198,b'_set_output_format'
5199,b'_set_printf_count_output'
5200,b'_set_purecall_handler'
5201,b'_set_sbh_threshold'
5202,b'_seterrormode'
5203,b'_setjmp'
5204,b'_setjmp3'
5205,b'_setmaxstdio'
5206,b'_setmbcp'
5207,b'_setmode'
5208,b'_setsystime'
5209,b'_sleep'
5210,b'_snprintf'
5211,b'_snprintf_c'
5212,b'_snprintf_c_l'
5213,b'_snprintf_l'
5214,b'_snprintf_s'
5215,b'_snprintf_s_l'
5216,b'_snscanf'
5217,b'_snscanf_l'
5218,b'_snscanf_s'
5219,b'_snscanf_s_l'
5220,b'_snwprintf'
5221,b'_snwprintf_l'
5222,b'_snwprintf_s'
5223,b'_snwprintf_s_l'
5224,b'_snwscanf'
5225,b'_snwscanf_l'
5226,b'_snwscanf_s'
5227,b'_snwscanf_s_l'
5228,b'_sopen'
5229,b'_sopen_s'
5230,b'_spawnl'
5231,b'_spawnle'
5232,b'_spawnlp'
5233,b'_spawnlpe'
5234,b'_spawnv'
5235,b'_spawnve'
5236,b'_spawnvp'
5237,b'_spawnvpe'
5238,b'_splitpath'
5239,b'_splitpath_s'
5240,b'_sprintf_l'
5241,b'_sprintf_p'
5242,b'_sprintf_p_l'
5243,b'_sprintf_s_l'
5244,b'_sscanf_l'
5245,b'_sscanf_s_l'
5246,b'_stat'
5247,b'_stat32'
5248,b'_stat32i64'
5249,b'_stat64'
5250,b'_stat64i32'
5251,b'_stati64'
5252,b'_statusfp'
5253,b'_statusfp2'
5254,b'_strcmpi'
5255,b'_strcoll_l'
5256,b'_strdate'
5257,b'_strdate_s'
5258,b'_strdup'
5259,b'_strerror'
5260,b'_strerror_s'
5261,b'_strftime_l'
5262,b'_stricmp'
5263,b'_stricmp_l'
5264,b'_stricoll'
5265,b'_stricoll_l'
5266,b'_strlwr'
5267,b'_strlwr_l'
5268,b'_strlwr_s'
5269,b'_strlwr_s_l'
5270,b'_strncoll'
5271,b'_strncoll_l'
5272,b'_strnicmp'
5273,b'_strnicmp_l'
5274,b'_strnicoll'
5275,b'_strnicoll_l'
5276,b'_strnset'
5277,b'_strnset_s'
5278,b'_strrev'
5279,b'_strset'
5280,b'_strset_s'
5281,b'_strtime'
5282,b'_strtime_s'
5283,b'_strtod_l'
5284,b'_strtoi64'
5285,b'_strtoi64_l'
5286,b'_strtol_l'
5287,b'_strtoui64'
5288,b'_strtoui64_l'
5289,b'_strtoul_l'
5290,b'_strupr'
5291,b'_strupr_l'
5292,b'_strupr_s'
5293,b'_strupr_s_l'
5294,b'_strxfrm_l'
5295,b'_swab'
5296,b'_swprintf'
5297,b'_swprintf_c'
5298,b'_swprintf_p'
5299,b'_swprintf_p_l'
5300,b'_swprintf_s_l'
5301,b'_swscanf_l'
5302,b'_swscanf_s_l'
5303,b'_sys_errlist'
5304,b'_sys_nerr'
5305,b'_tell'
5306,b'_telli64'
5307,b'_tempnam'
5308,b'_time32'
5309,b'_time64'
5310,b'_timezone'
5311,b'_tolower'
5312,b'_tolower_l'
5313,b'_toupper'
5314,b'_toupper_l'
5315,b'_towlower_l'
5316,b'_towupper_l'
5317,b'_tzname'
5318,b'_tzset'
5319,b'_ui64toa'
5320,b'_ui64toa_s'
5321,b'_ui64tow'
5322,b'_ui64tow_s'
5323,b'_ultoa'
5324,b'_ultoa_s'
5325,b'_ultow'
5326,b'_ultow_s'
5327,b'_umask'
5328,b'_umask_s'
5329,b'_ungetc_nolock'
5330,b'_ungetch'
5331,b'_ungetch_nolock'
5332,b'_ungetwc_nolock'
5333,b'_ungetwch'
5334,b'_ungetwch_nolock'
5335,b'_unlink'
5336,b'_unloaddll'
5337,b'_unlock'
5338,b'_unlock_file'
5339,b'_utime32'
5340,b'_utime64'
5341,b'_vcprintf'
5342,b'_vcprintf_l'
5343,b'_vcprintf_p'
5344,b'_vcprintf_p_l'
5345,b'_vcprintf_s'
5346,b'_vcprintf_s_l'
5347,b'_vcwprintf'
5348,b'_vcwprintf_l'
5349,b'_vcwprintf_p'
5350,b'_vcwprintf_p_l'
5351,b'_vcwprintf_s'
5352,b'_vcwprintf_s_l'
5353,b'_vfprintf_l'
5354,b'_vfprintf_p'
5355,b'_vfprintf_p_l'
5356,b'_vfprintf_s_l'
5357,b'_vfwprintf_l'
5358,b'_vfwprintf_p'
5359,b'_vfwprintf_p_l'
5360,b'_vfwprintf_s_l'
5361,b'_vprintf_l'
5362,b'_vprintf_p'
5363,b'_vprintf_p_l'
5364,b'_vprintf_s_l'
5365,b'_vscprintf'
5366,b'_vscprintf_l'
5367,b'_vscprintf_p'
5368,b'_vscprintf_p_l'
5369,b'_vscwprintf'
5370,b'_vscwprintf_l'
5371,b'_vscwprintf_p'
5372,b'_vscwprintf_p_l'
5373,b'_vsnprintf'
5374,b'_vsnprintf_c'
5375,b'_vsnprintf_c_l'
5376,b'_vsnprintf_l'
5377,b'_vsnprintf_s'
5378,b'_vsnprintf_s_l'
5379,b'_vsnwprintf'
5380,b'_vsnwprintf_l'
5381,b'_vsnwprintf_s'
5382,b'_vsnwprintf_s_l'
5383,b'_vsprintf_l'
5384,b'_vsprintf_p'
5385,b'_vsprintf_p_l'
5386,b'_vsprintf_s_l'
5387,b'_vswprintf'
5388,b'_vswprintf_c'
5389,b'_vswprintf_c_l'
5390,b'_vswprintf_l'
5391,b'_vswprintf_p'
5392,b'_vswprintf_p_l'
5393,b'_vswprintf_s_l'
5394,b'_vwprintf_l'
5395,b'_vwprintf_p'
5396,b'_vwprintf_p_l'
5397,b'_vwprintf_s_l'
5398,b'_waccess'
5399,b'_waccess_s'
5400,b'_wasctime'
5401,b'_wasctime_s'
5402,b'_wassert'
5403,b'_wchdir'
5404,b'_wchmod'
5405,b'_wcmdln'
5406,b'_wcreat'
5407,b'_wcscoll_l'
5408,b'_wcsdup'
5409,b'_wcserror'
5410,b'_wcserror_s'
5411,b'_wcsftime_l'
5412,b'_wcsicmp'
5413,b'_wcsicmp_l'
5414,b'_wcsicoll'
5415,b'_wcsicoll_l'
5416,b'_wcslwr'
5417,b'_wcslwr_l'
5418,b'_wcslwr_s'
5419,b'_wcslwr_s_l'
5420,b'_wcsncoll'
5421,b'_wcsncoll_l'
5422,b'_wcsnicmp'
5423,b'_wcsnicmp_l'
5424,b'_wcsnicoll'
5425,b'_wcsnicoll_l'
5426,b'_wcsnset'
5427,b'_wcsnset_s'
5428,b'_wcsrev'
5429,b'_wcsset'
5430,b'_wcsset_s'
5431,b'_wcstod_l'
5432,b'_wcstoi64'
5433,b'_wcstoi64_l'
5434,b'_wcstol_l'
5435,b'_wcstombs_l'
5436,b'_wcstombs_s_l'
5437,b'_wcstoui64'
5438,b'_wcstoui64_l'
5439,b'_wcstoul_l'
5440,b'_wcsupr'
5441,b'_wcsupr_l'
5442,b'_wcsupr_s'
5443,b'_wcsupr_s_l'
5444,b'_wcsxfrm_l'
5445,b'_wctime32'
5446,b'_wctime32_s'
5447,b'_wctime64'
5448,b'_wctime64_s'
5449,b'_wctomb_l'
5450,b'_wctomb_s_l'
5451,b'_wctype'
5452,b'_wdupenv_s'
5453,b'_wenviron'
5454,b'_wexecl'
5455,b'_wexecle'
5456,b'_wexeclp'
5457,b'_wexeclpe'
5458,b'_wexecv'
5459,b'_wexecve'
5460,b'_wexecvp'
5461,b'_wexecvpe'
5462,b'_wfdopen'
5463,b'_wfindfirst32'
5464,b'_wfindfirst32i64'
5465,b'_wfindfirst64'
5466,b'_wfindfirst64i32'
5467,b'_wfindnext32'
5468,b'_wfindnext32i64'
5469,b'_wfindnext64'
5470,b'_wfindnext64i32'
5471,b'_wfopen'
5472,b'_wfopen_s'
5473,b'_wfreopen'
5474,b'_wfreopen_s'
5475,b'_wfsopen'
5476,b'_wfullpath'
5477,b'_wgetcwd'
5478,b'_wgetdcwd'
5479,b'_wgetdcwd_nolock'
5480,b'_wgetenv'
5481,b'_wgetenv_s'
5482,b'_winmajor'
5483,b'_winminor'
5484,b'_winver'
5485,b'_wmakepath'
5486,b'_wmakepath_s'
5487,b'_wmkdir'
5488,b'_wmktemp'
5489,b'_wmktemp_s'
5490,b'_wopen'
5491,b'_wperror'
5492,b'_wpgmptr'
5493,b'_wpopen'
5494,b'_wprintf_l'
5495,b'_wprintf_p'
5496,b'_wprintf_p_l'
5497,b'_wprintf_s_l'
5498,b'_wputenv'
5499,b'_wputenv_s'
5500,b'_wremove'
5501,b'_wrename'
5502,b'_write'
5503,b'_wrmdir'
5504,b'_wscanf_l'
5505,b'_wscanf_s_l'
5506,b'_wsearchenv'
5507,b'_wsearchenv_s'
5508,b'_wsetlocale'
5509,b'_wsopen'
5510,b'_wsopen_s'
5511,b'_wspawnl'
5512,b'_wspawnle'
5513,b'_wspawnlp'
5514,b'_wspawnlpe'
5515,b'_wspawnv'
5516,b'_wspawnve'
5517,b'_wspawnvp'
5518,b'_wspawnvpe'
5519,b'_wsplitpath'
5520,b'_wsplitpath_s'
5521,b'_wstat32'
5522,b'_wstat32i64'
5523,b'_wstat64'
5524,b'_wstat64i32'
5525,b'_wstrdate'
5526,b'_wstrdate_s'
5527,b'_wstrtime'
5528,b'_wstrtime_s'
5529,b'_wsystem'
5530,b'_wtempnam'
5531,b'_wtmpnam'
5532,b'_wtmpnam_s'
5533,b'_wtof'
5534,b'_wtof_l'
5535,b'_wtoi'
5536,b'_wtoi64'
5537,b'_wtoi64_l'
5538,b'_wtoi_l'
5539,b'_wtol'
5540,b'_wtol_l'
5541,b'_wunlink'
5542,b'_wutime32'
5543,b'_wutime64'
5544,b'_y0'
5545,b'_y1'
5546,b'_yn'
5547,b'abort'
5548,b'abs'
5549,b'accept'
5550,b'acmFormatSuggest'
5551,b'acmStreamClose'
5552,b'acmStreamConvert'
5553,b'acmStreamOpen'
5554,b'acmStreamPrepareHeader'
5555,b'acmStreamSize'
5556,b'acmStreamUnprepareHeader'
5557,b'acos'
5558,b'asctime'
5559,b'asctime_s'
5560,b'asin'
5561,b'atan'
5562,b'atan2'
5563,b'atexit'
5564,b'atof'
5565,b'atoi'
5566,b'atol'
5567,b'auxGetVolume'
5568,b'bind'
5569,b'bsearch'
5570,b'bsearch_s'
5571,b'btowc'
5572,b'calloc'
5573,b'ceil'
5574,b'clearerr'
5575,b'clearerr_s'
5576,b'clock'
5577,b'closesocket'
5578,b'config_ChainParse'
5579,b'connect'
5580,b'cos'
5581,b'cosf'
5582,b'cosh'
5583,b'crc32'
5584,b'curl_easy_cleanup'
5585,b'curl_easy_duphandle'
5586,b'curl_easy_escape'
5587,b'curl_easy_getinfo'
5588,b'curl_easy_init'
5589,b'curl_easy_pause'
5590,b'curl_easy_perform'
5591,b'curl_easy_recv'
5592,b'curl_easy_reset'
5593,b'curl_easy_send'
5594,b'curl_easy_setopt'
5595,b'curl_easy_strerror'
5596,b'curl_easy_unescape'
5597,b'curl_escape'
5598,b'curl_formadd'
5599,b'curl_formfree'
5600,b'curl_formget'
5601,b'curl_free'
5602,b'curl_getdate'
5603,b'curl_getenv'
5604,b'curl_global_cleanup'
5605,b'curl_global_init'
5606,b'curl_global_init_mem'
5607,b'curl_maprintf'
5608,b'curl_mfprintf'
5609,b'curl_mprintf'
5610,b'curl_msnprintf'
5611,b'curl_msprintf'
5612,b'curl_multi_add_handle'
5613,b'curl_multi_assign'
5614,b'curl_multi_cleanup'
5615,b'curl_multi_fdset'
5616,b'curl_multi_info_read'
5617,b'curl_multi_init'
5618,b'curl_multi_perform'
5619,b'curl_multi_remove_handle'
5620,b'curl_multi_setopt'
5621,b'curl_multi_socket'
5622,b'curl_multi_socket_action'
5623,b'curl_multi_socket_all'
5624,b'curl_multi_strerror'
5625,b'curl_multi_timeout'
5626,b'curl_multi_wait'
5627,b'curl_mvaprintf'
5628,b'curl_mvfprintf'
5629,b'curl_mvprintf'
5630,b'curl_mvsnprintf'
5631,b'curl_mvsprintf'
5632,b'curl_share_cleanup'
5633,b'curl_share_init'
5634,b'curl_share_setopt'
5635,b'curl_share_strerror'
5636,b'curl_slist_append'
5637,b'curl_slist_free_all'
5638,b'curl_strequal'
5639,b'curl_strnequal'
5640,b'curl_unescape'
5641,b'dbkFCallWrapperAddr'
5642,b'deflate'
5643,b'deflateEnd'
5644,b'deflateInit2_'
5645,b'div'
5646,b'eglBindAPI'
5647,b'eglBindTexImage'
5648,b'eglChooseConfig'
5649,b'eglClientWaitSync'
5650,b'eglCopyBuffers'
5651,b'eglCreateContext'
5652,b'eglCreateImage'
5653,b'eglCreatePbufferFromClientBuffer'
5654,b'eglCreatePbufferSurface'
5655,b'eglCreatePixmapSurface'
5656,b'eglCreatePlatformPixmapSurface'
5657,b'eglCreatePlatformWindowSurface'
5658,b'eglCreateSync'
5659,b'eglCreateWindowSurface'
5660,b'eglDestroyContext'
5661,b'eglDestroyImage'
5662,b'eglDestroySurface'
5663,b'eglDestroySync'
5664,b'eglGetConfigAttrib'
5665,b'eglGetConfigs'
5666,b'eglGetCurrentContext'
5667,b'eglGetCurrentDisplay'
5668,b'eglGetCurrentSurface'
5669,b'eglGetDisplay'
5670,b'eglGetError'
5671,b'eglGetPlatformDisplay'
5672,b'eglGetPlatformDisplayEXT'
5673,b'eglGetProcAddress'
5674,b'eglGetSyncAttrib'
5675,b'eglInitialize'
5676,b'eglMakeCurrent'
5677,b'eglPostSubBufferNV'
5678,b'eglQueryAPI'
5679,b'eglQueryContext'
5680,b'eglQueryString'
5681,b'eglQuerySurface'
5682,b'eglQuerySurfacePointerANGLE'
5683,b'eglReleaseTexImage'
5684,b'eglReleaseThread'
5685,b'eglSurfaceAttrib'
5686,b'eglSwapBuffers'
5687,b'eglSwapInterval'
5688,b'eglTerminate'
5689,b'eglWaitClient'
5690,b'eglWaitGL'
5691,b'eglWaitNative'
5692,b'eglWaitSync'
5693,b'exit'
5694,b'exp'
5695,b'fabs'
5696,b'fclose'
5697,b'feof'
5698,b'ferror'
5699,b'fflush'
5700,b'fgetc'
5701,b'fgetpos'
5702,b'fgets'
5703,b'fgetwc'
5704,b'fgetws'
5705,b'floor'
5706,b'fmod'
5707,b'fmodf'
5708,b'fopen'
5709,b'fopen_s'
5710,b'fprintf'
5711,b'fprintf_s'
5712,b'fputc'
5713,b'fputs'
5714,b'fputwc'
5715,b'fputws'
5716,b'fread'
5717,b'fread_s'
5718,b'free'
5719,b'freeaddrinfo'
5720,b'freopen'
5721,b'freopen_s'
5722,b'frexp'
5723,b'fscanf'
5724,b'fscanf_s'
5725,b'fseek'
5726,b'fsetpos'
5727,b'ftell'
5728,b'ftsWordBreak'
5729,b'fwprintf'
5730,b'fwprintf_s'
5731,b'fwrite'
5732,b'fwscanf'
5733,b'fwscanf_s'
5734,b'gMozCrashReason'
5735,b'gMozillaPoisonBase'
5736,b'gMozillaPoisonSize'
5737,b'gMozillaPoisonValue'
5738,b'getaddrinfo'
5739,b'getc'
5740,b'getchar'
5741,b'getenv'
5742,b'getenv_s'
5743,b'gethostbyaddr'
5744,b'gethostbyname'
5745,b'gethostname'
5746,b'getpeername'
5747,b'gets'
5748,b'gets_s'
5749,b'getservbyname'
5750,b'getservbyport'
5751,b'getsockname'
5752,b'getsockopt'
5753,b'getwc'
5754,b'getwchar'
5755,b'glBegin'
5756,b'glBindTexture'
5757,b'glBlendFunc'
5758,b'glCallLists'
5759,b'glClear'
5760,b'glClearColor'
5761,b'glColor3f'
5762,b'glColor4bv'
5763,b'glColor4f'
5764,b'glCullFace'
5765,b'glDeleteTextures'
5766,b'glDepthFunc'
5767,b'glDepthMask'
5768,b'glDisable'
5769,b'glEnable'
5770,b'glEnd'
5771,b'glFlush'
5772,b'glGenLists'
5773,b'glGenTextures'
5774,b'glGetError'
5775,b'glGetIntegerv'
5776,b'glGetTexImage'
5777,b'glGetTexLevelParameteriv'
5778,b'glHint'
5779,b'glLightModeli'
5780,b'glLightfv'
5781,b'glListBase'
5782,b'glLoadIdentity'
5783,b'glMaterialfv'
5784,b'glMateriali'
5785,b'glMatrixMode'
5786,b'glMultMatrixf'
5787,b'glNormal3f'
5788,b'glOrtho'
5789,b'glPopAttrib'
5790,b'glPopMatrix'
5791,b'glPushAttrib'
5792,b'glPushMatrix'
5793,b'glRasterPos2f'
5794,b'glRects'
5795,b'glRotatef'
5796,b'glSelectBuffer'
5797,b'glShadeModel'
5798,b'glStencilOp'
5799,b'glTexCoord1sv'
5800,b'glTexCoord2dv'
5801,b'glTexCoord2f'
5802,b'glTexCoord4s'
5803,b'glTexImage2D'
5804,b'glTexParameterf'
5805,b'glTexParameteri'
5806,b'glTranslated'
5807,b'glTranslatef'
5808,b'glVertex2f'
5809,b'glVertex2i'
5810,b'glVertex3f'
5811,b'glViewport'
5812,b'gluErrorString'
5813,b'gluPerspective'
5814,b'gmtime'
5815,b'htonl'
5816,b'htons'
5817,b'inet_addr'
5818,b'inet_ntoa'
5819,b'ioctlsocket'
5820,b'is_wctype'
5821,b'isalnum'
5822,b'isalpha'
5823,b'iscntrl'
5824,b'isdigit'
5825,b'isgraph'
5826,b'isleadbyte'
5827,b'islower'
5828,b'isprint'
5829,b'ispunct'
5830,b'isspace'
5831,b'isupper'
5832,b'iswalnum'
5833,b'iswalpha'
5834,b'iswascii'
5835,b'iswcntrl'
5836,b'iswctype'
5837,b'iswdigit'
5838,b'iswgraph'
5839,b'iswlower'
5840,b'iswprint'
5841,b'iswpunct'
5842,b'iswspace'
5843,b'iswupper'
5844,b'iswxdigit'
5845,b'isxdigit'
5846,b'joyGetDevCapsA'
5847,b'joyGetDevCapsW'
5848,b'joyGetPos'
5849,b'joyGetPosEx'
5850,b'joySetThreshold'
5851,b'keybd_event'
5852,b'labs'
5853,b'ldexp'
5854,b'ldiv'
5855,b'libvlc_add_intf'
5856,b'libvlc_new'
5857,b'libvlc_playlist_play'
5858,b'libvlc_release'
5859,b'libvlc_set_user_agent'
5860,b'libvlc_wait'
5861,b'listen'
5862,b'localeconv'
5863,b'localtime'
5864,b'log'
5865,b'log10'
5866,b'longjmp'
5867,b'lstrcat'
5868,b'lstrcatA'
5869,b'lstrcatW'
5870,b'lstrcmpA'
5871,b'lstrcmpW'
5872,b'lstrcmpiA'
5873,b'lstrcmpiW'
5874,b'lstrcpy'
5875,b'lstrcpyA'
5876,b'lstrcpyW'
5877,b'lstrcpyn'
5878,b'lstrcpynA'
5879,b'lstrcpynW'
5880,b'lstrlenA'
5881,b'lstrlenW'
5882,b'main'
5883,b'malloc'
5884,b'mblen'
5885,b'mbrlen'
5886,b'mbrtowc'
5887,b'mbsrtowcs'
5888,b'mbsrtowcs_s'
5889,b'mbstowcs'
5890,b'mbstowcs_s'
5891,b'mbtowc'
5892,b'mciDriverYield'
5893,b'mciFreeCommandResource'
5894,b'mciGetCreatorTask'
5895,b'mciGetDeviceIDFromElementIDW'
5896,b'mciGetDriverData'
5897,b'mciGetErrorStringA'
5898,b'mciLoadCommandResource'
5899,b'mciSendCommandA'
5900,b'mciSendStringA'
5901,b'mciSendStringW'
5902,b'mciSetDriverData'
5903,b'memchr'
5904,b'memcmp'
5905,b'memcpy'
5906,b'memcpy_s'
5907,b'memmove'
5908,b'memmove_s'
5909,b'memset'
5910,b'midiConnect'
5911,b'midiInClose'
5912,b'midiInGetDevCapsW'
5913,b'midiInMessage'
5914,b'midiInReset'
5915,b'midiInStart'
5916,b'midiOutClose'
5917,b'midiOutPrepareHeader'
5918,b'midiOutReset'
5919,b'midiOutSetVolume'
5920,b'midiOutUnprepareHeader'
5921,b'midiStreamClose'
5922,b'midiStreamOpen'
5923,b'midiStreamOut'
5924,b'midiStreamProperty'
5925,b'midiStreamRestart'
5926,b'midiStreamStop'
5927,b'mixerClose'
5928,b'mixerGetControlDetailsA'
5929,b'mixerGetDevCapsA'
5930,b'mixerGetLineControlsA'
5931,b'mixerGetLineControlsW'
5932,b'mixerGetLineInfoA'
5933,b'mixerGetNumDevs'
5934,b'mixerMessage'
5935,b'mixerOpen'
5936,b'mixerSetControlDetails'
5937,b'mktime'
5938,b'mmioAscend'
5939,b'mmioClose'
5940,b'mmioCreateChunk'
5941,b'mmioDescend'
5942,b'mmioGetInfo'
5943,b'mmioOpenA'
5944,b'mmioRead'
5945,b'mmioSetBuffer'
5946,b'mmioWrite'
5947,b'modf'
5948,b'mouse_event'
5949,b'mozPoisonValueInit'
5950,b'nan'
5951,b'ntohl'
5952,b'ntohs'
5953,b'perror'
5954,b'pow'
5955,b'printf'
5956,b'printf_s'
5957,b'putc'
5958,b'putchar'
5959,b'puts'
5960,b'putwc'
5961,b'putwchar'
5962,b'qsort'
5963,b'qsort_s'
5964,b'qt_plugin_instance'
5965,b'qt_plugin_query_metadata'
5966,b'qt_plugin_query_verification_data'
5967,b'raise'
5968,b'rand'
5969,b'rand_s'
5970,b'realloc'
5971,b'recv'
5972,b'recvfrom'
5973,b'remove'
5974,b'rename'
5975,b'rewind'
5976,b'scanf'
5977,b'scanf_s'
5978,b'select'
5979,b'send'
5980,b'sendto'
5981,b'setbuf'
5982,b'setlocale'
5983,b'setsockopt'
5984,b'setvbuf'
5985,b'shutdown'
5986,b'signal'
5987,b'sin'
5988,b'sinf'
5989,b'sinh'
5990,b'sndPlaySoundA'
5991,b'sndPlaySoundW'
5992,b'socket'
5993,b'sprintf'
5994,b'sprintf_s'
5995,b'sqlite3_close'
5996,b'sqlite3_close_v2'
5997,b'sqlite3_column_count'
5998,b'sqlite3_column_int'
5999,b'sqlite3_column_text'
6000,b'sqlite3_finalize'
6001,b'sqlite3_open'
6002,b'sqlite3_open_v2'
6003,b'sqlite3_prepare_v2'
6004,b'sqlite3_step'
6005,b'sqrt'
6006,b'srand'
6007,b'sscanf'
6008,b'sscanf_s'
6009,b'strcat'
6010,b'strcat_s'
6011,b'strchr'
6012,b'strcmp'
6013,b'strcoll'
6014,b'strcpy'
6015,b'strcpy_s'
6016,b'strcspn'
6017,b'strerror'
6018,b'strerror_s'
6019,b'strftime'
6020,b'strlen'
6021,b'strncat'
6022,b'strncat_s'
6023,b'strncmp'
6024,b'strncpy'
6025,b'strncpy_s'
6026,b'strnlen'
6027,b'strpbrk'
6028,b'strrchr'
6029,b'strspn'
6030,b'strstr'
6031,b'strtod'
6032,b'strtok'
6033,b'strtok_s'
6034,b'strtol'
6035,b'strtoul'
6036,b'strxfrm'
6037,b'swprintf'
6038,b'swprintf_s'
6039,b'swscanf'
6040,b'swscanf_s'
6041,b'system'
6042,b'tan'
6043,b'tanh'
6044,b'terminate'
6045,b'time'
6046,b'timeBeginPeriod'
6047,b'timeEndPeriod'
6048,b'timeGetTime'
6049,b'timeKillEvent'
6050,b'timeSetEvent'
6051,b'tmpfile'
6052,b'tmpfile_s'
6053,b'tmpnam'
6054,b'tmpnam_s'
6055,b'tolower'
6056,b'toupper'
6057,b'towlower'
6058,b'towupper'
6059,b'ungetc'
6060,b'ungetwc'
6061,b'var_GetChecked'
6062,b'vfprintf'
6063,b'vfprintf_s'
6064,b'vfwprintf'
6065,b'vfwprintf_s'
6066,b'vlc_Log'
6067,b'vprintf'
6068,b'vprintf_s'
6069,b'vsprintf'
6070,b'vsprintf_s'
6071,b'vswprintf_s'
6072,b'vwprintf'
6073,b'vwprintf_s'
6074,b'waveInAddBuffer'
6075,b'waveInClose'
6076,b'waveInGetDevCapsA'
6077,b'waveInGetErrorTextA'
6078,b'waveInGetNumDevs'
6079,b'waveInGetPosition'
6080,b'waveInOpen'
6081,b'waveInPrepareHeader'
6082,b'waveInReset'
6083,b'waveInStart'
6084,b'waveInStop'
6085,b'waveInUnprepareHeader'
6086,b'waveOutClose'
6087,b'waveOutGetDevCapsA'
6088,b'waveOutGetErrorTextW'
6089,b'waveOutGetID'
6090,b'waveOutGetNumDevs'
6091,b'waveOutGetPosition'
6092,b'waveOutOpen'
6093,b'waveOutPause'
6094,b'waveOutPrepareHeader'
6095,b'waveOutReset'
6096,b'waveOutRestart'
6097,b'waveOutSetVolume'
6098,b'waveOutUnprepareHeader'
6099,b'waveOutWrite'
6100,b'wcrtomb'
6101,b'wcrtomb_s'
6102,b'wcscat'
6103,b'wcscat_s'
6104,b'wcschr'
6105,b'wcscmp'
6106,b'wcscoll'
6107,b'wcscpy'
6108,b'wcscpy_s'
6109,b'wcscspn'
6110,b'wcsftime'
6111,b'wcslen'
6112,b'wcsncat'
6113,b'wcsncat_s'
6114,b'wcsncmp'
6115,b'wcsncpy'
6116,b'wcsncpy_s'
6117,b'wcsnlen'
6118,b'wcspbrk'
6119,b'wcsrchr'
6120,b'wcsrtombs'
6121,b'wcsrtombs_s'
6122,b'wcsspn'
6123,b'wcsstr'
6124,b'wcstod'
6125,b'wcstok'
6126,b'wcstok_s'
6127,b'wcstol'
6128,b'wcstombs'
6129,b'wcstombs_s'
6130,b'wcstoul'
6131,b'wcsxfrm'
6132,b'wctob'
6133,b'wctomb'
6134,b'wctomb_s'
6135,b'wctype'
6136,b'wglCreateContext'
6137,b'wglDeleteContext'
